indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 
SA1011V,FR216C1	: 	: 	: 	: 	: 	: 	18259 	18436 	18704 	18819 	: b	18704 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR217C1	: 	: 	: 	: 	: 	: 	14883 	14814 	14675 	14736 	: b	14684 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR218C1	: 	: 	: 	: 	: 	: 	8776 	8738 	8677 	8578 	: b	8525 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR219C1	: 	: 	: 	: 	: 	: 	32617 	32415 	31872 	31877 	: b	30958 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR220C1	: 	: 	: 	: 	: 	: 	13681 	13722 	13593 	13230 	: b	13186 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR221C1	: 	: 	: 	: 	: 	: 	11353 	11141 	10939 	10943 	: b	10728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR222C1	: 	: 	: 	: 	: 	: 	22748 	22468 	22335 	22682 	: b	22470 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR223C1	: 	: 	: 	: 	: 	: 	11846 	11701 	11850 	11768 	: b	11590 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR224C1	: 	: 	: 	: 	: 	: 	23023 	22752 	22567 	22307 	: b	22241 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR304C1	: 	: 	: 	13000 	12993 	12830 	12543 	12221 	12176 	12185 	12161 b	19392 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR305C1	: 	: 	: 	10745 	10528 	10037 	9745 	9395 	8960 	8726 	8626 b	15573 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR306C1	: 	: 	: 	13513 	13121 	13200 	13601 	13728 	13756 	13676 	13720 b	15964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR308C1	: 	: 	: 	: 	: 	: 	22845 	22657 	22080 	21921 	: b	21481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR309C1	: 	: 	: 	: 	: 	: 	25747 	25197 	24699 	24658 	: b	24366 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR310C1	: 	: 	: 	: 	: 	: 	14538 	14164 	13682 	13276 	: b	13045 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR311C1	: 	: 	: 	: 	: 	: 	29645 	29250 	28887 	28622 	: b	28312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR312C1	: 	: 	: 	: 	: 	: 	24155 	24265 	24022 	23960 	: b	23967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR313C1	: 	: 	: 	: 	: 	: 	17957 	17741 	17575 	17228 	: b	16830 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR322C1	: 	: 	: 	: 	: 	: 	17222 	17220 	17143 	17330 	: b	17618 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR323C1	: 	: 	: 	: 	: 	: 	26309 	26228 	26222 	26251 	: b	25837 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR324C1	: 	: 	: 	13477 	13646 	13548 	13252 	13048 	13018 	13158 	13036 b	14522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR501C1	: 	: 	: 	: 	: 	: 	23363 	23399 	23131 	23133 	: b	22549 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR504C1	: 	: 	: 	: 	: 	: 	36368 	36783 	36769 	36666 	: b	35526 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR505C1	: 	: 	: 	: 	: 	: 	13305 	13311 	13229 	13197 	: b	13308 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR506C1	: 	: 	: 	12082 	11751 	11572 	11204 	10796 	10704 	10930 	11053 b	18927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR512C1	: 	: 	: 	: 	: 	: 	9353 	9505 	9645 	9849 	: b	10149 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR518C1	: 	: 	: 	: 	: 	: 	27586 	27623 	27858 	27275 	: b	26805 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,FR519C1	: 	: 	: 	: 	: 	: 	17611 	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR001C1	: 	281214 	278455 	275696 	272937 	270178 	267420 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	228632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR002C1	: 	43887 	43891 	43895 	43899 	43903 	43908 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR003C1	: 	17652 	17628 	17604 	17580 	17556 	17533 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16808 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR004C1	: 	36357 	36300 	36243 	36186 	36129 	36072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	37639 	: 	: 	34356 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR005C1	: 	55923 	55621 	55319 	55017 	54715 	54413 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR006C1	: 	20499 	20342 	20185 	20028 	19871 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HR007C1	: 	25907 	25563 	25219 	24875 	24531 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU	: 	: 	: 	: 	3477290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3665253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU001C1	: 	: 	: 	: 	689530 	: 	: 	: 	: 	694719 	: 	: 	: 	: 	: 	682860 	: 	: 	: 	646142 	: 	: 	: 	: 	621270 e	: 	: 	: 	: 	: 	318215 	: 
SA1011V,HU002C1	: 	: 	: 	: 	59076 	: 	: 	: 	: 	62792 	: 	: 	: 	: 	: 	63591 	: 	: 	: 	62472 	: 	: 	: 	: 	65339 	: 	: 	: 	: 	: 	37946 	: 
SA1011V,HU003C1	: 	: 	: 	: 	40986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39018 	: 	: 	: 	38118 	: 	: 	: 	: 	38228 	: 	: 	: 	: 	: 	28042 	: 
SA1011V,HU004C1	: 	: 	: 	: 	53338 	: 	: 	: 	: 	57042 	: 	: 	: 	: 	: 	9362 	: 	: 	: 	54771 	: 	: 	: 	: 	56025 	: 	: 	: 	: 	: 	32430 	: 
SA1011V,HU005C1	: 	: 	: 	: 	74679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10281 	: 	: 	: 	69502 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU006C1	: 	: 	: 	: 	61260 	: 	: 	: 	: 	62991 	: 	: 	: 	: 	: 	10948 	: 	: 	: 	56481 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU007C1	: 	: 	: 	: 	45614 	: 	: 	: 	: 	45155 	: 	: 	: 	: 	: 	9335 	: 	: 	: 	41305 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU008C1	: 	: 	: 	: 	39837 	: 	: 	: 	: 	41198 	: 	: 	: 	: 	: 	7021 	: 	: 	: 	36470 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU009C1	: 	: 	: 	: 	36946 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4206 	: 	: 	: 	36215 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU010C1	: 	: 	: 	: 	27768 	: 	: 	: 	: 	28307 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU011C1	: 	: 	: 	: 	26793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU012C1	: 	: 	: 	: 	23415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU013C1	: 	: 	: 	: 	21954 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU014C1	: 	: 	: 	: 	23927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU015C1	: 	: 	: 	: 	23738 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU016C1	: 	: 	: 	: 	20331 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU017C1	: 	: 	: 	: 	18689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU018C1	: 	: 	: 	: 	22463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,HU019C1	: 	: 	: 	: 	21977 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	1149924 	: 	: 	: 	: 	: 	: 	1007169 	: 	945940 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	107552 	: 	: 	: 	: 	: 	: 	102837 	: 	100639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE001K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	289094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	25105 	: 	: 	: 	: 	: 	: 	24988 	: 	24906 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13178 	: 	: 	: 	: 	: 	: 	11587 	: 	11422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13520 	: 	: 	: 	: 	: 	: 	12556 	: 	11983 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IE005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	10696 	: 	: 	: 	: 	: 	: 	10091 	: 	9769 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	17691895 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13419121 	: 	: 
SA1011V,IT001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	809937 	: 	: 	: 	: 	: 	: 	: 	: 	: 	666984 	: 	: 	: 	: 	: 	: 	: 	: 	: 	606171 	: 	: 
SA1011V,IT002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	391836 	: 	: 	: 	: 	: 	: 	: 	: 	: 	348786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	294983 	: 	: 
SA1011V,IT002K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	1258836 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	186402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	168906 	: 	: 	: 	: 	: 	: 	: 	: 	: 	138330 	: 	: 
SA1011V,IT003K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	596642 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	272871 	: 	: 	: 	: 	: 	: 	: 	: 	: 	246058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	212964 	: 	: 
SA1011V,IT005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	148586 	: 	: 	: 	: 	: 	: 	: 	: 	: 	136381 	: 	: 	: 	: 	: 	: 	: 	: 	: 	118442 	: 	: 
SA1011V,IT006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	203242 	: 	: 	: 	: 	: 	: 	: 	: 	: 	192072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	172810 	: 	: 
SA1011V,IT007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	118325 	: 	: 	: 	: 	: 	: 	: 	: 	: 	108493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	95286 	: 	: 
SA1011V,IT008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	84671 	: 	: 	: 	: 	: 	: 	: 	: 	: 	72788 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63304 	: 	: 
SA1011V,IT009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	118999 	: 	: 	: 	: 	: 	: 	: 	: 	: 	114238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	99193 	: 	: 
SA1011V,IT010C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	77347 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70044 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60789 	: 	: 
SA1011V,IT011C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	86492 	: 	: 	: 	: 	: 	: 	72863 	: 	: 	80482 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70440 	: 	: 
SA1011V,IT012C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	72932 	: 	: 	: 	: 	: 	: 	73370 	: 	: 	68159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56206 	: 	: 
SA1011V,IT013C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16039 	: 	: 
SA1011V,IT014C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	31976 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28719 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23210 	: 	: 
SA1011V,IT015C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	71842 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70124 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62373 	: 	: 
SA1011V,IT016C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	49923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36945 	: 	: 
SA1011V,IT017C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	31701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29396 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24668 	: 	: 
SA1011V,IT019C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	35427 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29199 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26339 	: 	: 
SA1011V,IT020C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14392 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13452 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11404 	: 	: 
SA1011V,IT021C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	19130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16753 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13274 	: 	: 
SA1011V,IT022C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	57265 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48409 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45272 	: 	: 
SA1011V,IT023C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	18695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12890 	: 	: 
SA1011V,IT024C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	24097 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22272 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18721 	: 	: 
SA1011V,IT025C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	43578 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38154 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34252 	: 	: 
SA1011V,IT026C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	38389 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31870 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26351 	: 	: 
SA1011V,IT027C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	48315 	: 	: 	: 	: 	: 	: 	: 	: 	: 	44735 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43716 	: 	: 
SA1011V,IT028C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	65831 	: 	: 	: 	: 	: 	: 	: 	: 	: 	59536 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT029C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	54418 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50274 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT030C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	52012 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT031C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	39674 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35451 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT032C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	36160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31790 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT033C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	30410 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT034C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	26853 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT035C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	32247 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT036C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	28814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT037C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	28213 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT038C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT039C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	29001 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT040C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	24452 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT041C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	27091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT042C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	25489 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT043C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	23125 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT044C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	26063 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT045C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT046C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	21301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT047C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20404 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT048C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	18978 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT052C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	19840 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT054C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	17632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT056C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14434 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT057C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13915 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT058C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	15851 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT060C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14199 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT061C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	16519 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT062C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	13522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT063C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	15695 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT064C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12126 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT065C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	14255 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
SA1011V,IT066C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	20759 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
