indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
DE2008V,DE061C1	: 	: 	53100 e	52700 e	52900 	52900 	53900 	53700 	53800 e	51700 e	51700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE062C1	: 	: 	: 	: 	: 	: 	: 	58100 e	59000 e	60100 e	60000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE063C1	: 	: 	: 	: 	: 	: 	: 	: 	61900 e	63500 e	61400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE064C1	: 	: 	59800 e	59800 e	: 	: 	: 	57700 e	61400 e	62500 e	60300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE065C1	: 	: 	: 	: 	: 	48500 	48400 	50500 	50000 e	50100 e	48800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE066C1	: 	: 	: 	49600 e	52600 	52600 	52500 	52500 	52500 e	50800 e	47700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE067C1	: 	: 	: 	: 	50900 	: 	: 	47800 e	50300 e	45500 e	45200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE068C1	: 	: 	: 	41200 e	41200 	40900 	43200 	42000 	41400 e	40300 e	38700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE069C1	: 	: 	45800 e	: 	: 	: 	: 	49300 e	47800 e	47800 e	47500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE070C1	: 	: 	: 	: 	: 	: 	: 	35700 e	35700 e	36300 e	36400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE071C1	: 	: 	: 	: 	: 	: 	: 	54900 e	53800 e	53700 e	53800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE072C1	: 	: 	: 	: 	: 	: 	: 	: 	46500 e	45800 e	45700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE073C1	: 	: 	: 	: 	: 	: 	: 	: 	44600 e	45200 e	45100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE074C1	: 	: 	: 	: 	: 	: 	: 	: 	49400 e	49600 e	49200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE075C1	: 	: 	: 	: 	: 	: 	: 	: 	41800 e	41400 e	41400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE076C1	: 	: 	: 	: 	: 	: 	: 	: 	40300 e	39200 e	39400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE077C1	: 	: 	: 	: 	: 	: 	: 	37000 e	36300 e	37700 e	37800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE078C1	: 	: 	: 	: 	: 	: 	: 	49900 e	50400 e	47600 e	47400 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE079C1	: 	: 	: 	: 	: 	: 	: 	: 	40400 e	40000 e	39900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE080C1	: 	: 	: 	: 	: 	: 	: 	40300 e	39100 e	40300 e	40300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE081C1	: 	: 	: 	: 	: 	: 	: 	39000 	38900 e	40600 e	44700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE082C1	: 	: 	77200 e	78000 e	78700 	80800 	: 	79600 e	80500 e	81300 e	82100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE501C1	: 	: 	340800 e	341500 e	339000 	371200 	: 	391900 e	392600 e	310800 e	398700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE502C1	: 	: 	209500 e	207900 e	208200 	208300 	: 	208400 	207600 e	224500 e	233700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE503C1	: 	: 	208200 e	: 	193900 	: 	: 	210500 e	208400 e	211100 e	212500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE504C1	: 	: 	: 	: 	: 	: 	: 	252400 e	249900 e	237100 e	233500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE505C1	: 	: 	224300 e	226400 e	228300 	229400 	230100 	231100 	231500 e	233900 e	225700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE506C1	: 	: 	198000 e	199000 e	199900 	200200 	: 	197600 e	195900 e	200200 e	199000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE507C1	: 	: 	: 	183000 e	: 	: 	: 	188000 e	186600 e	201900 e	201600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE508C1	: 	: 	171800 e	172800 e	173100 	173300 	174300 	175400 	177100 e	188500 e	188900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE509C1	: 	: 	170400 e	171300 e	: 	173000 	173700 	174800 	180500 e	182700 e	183600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE510C1	: 	: 	176900 e	177600 e	178500 	179200 	177600 	179700 e	177800 e	175900 e	175500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE511C1	: 	: 	: 	: 	: 	: 	: 	141900 	143100 e	144200 e	146300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE513C1	: 	: 	143700 e	144000 e	144600 	144600 	145000 	145000 	144900 e	148100 e	148000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE514C1	: 	: 	: 	: 	: 	: 	: 	137700 e	139100 e	143500 e	143500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE515C1	: 	: 	119400 e	120400 e	121200 	122400 	123100 	123900 	124700 e	133000 e	133700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE516C1	: 	: 	123500 e	122400 e	122900 	123000 	122900 	123000 	123200 e	127600 e	129000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE517C1	: 	: 	115100 e	: 	: 	120600 	: 	125900 e	125400 e	135300 e	134800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE518C1	: 	: 	: 	: 	: 	: 	: 	123900 e	120400 e	123800 e	123000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE519C1	: 	: 	: 	: 	: 	: 	: 	122500 e	121100 e	121100 e	121000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE520C1	: 	: 	140900 e	140600 e	139500 	139400 	138800 	138400 	137400 e	141600 e	137100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE521C1	: 	: 	: 	: 	: 	: 	: 	: 	122000 e	120600 e	119900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE522C1	: 	: 	113300 e	112900 e	: 	111900 	111400 	116500 e	110300 e	109400 e	110000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE523C1	: 	: 	: 	: 	: 	: 	: 	: 	116100 e	114000 e	111000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE524C1	: 	: 	98000 e	98300 e	98300 	98300 	95700 	99100 	99200 e	106500 e	98900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE525C1	: 	: 	: 	: 	: 	: 	: 	: 	95200 e	96200 e	97900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE526C1	: 	: 	87100 e	87100 e	87400 	87600 	87700 	87500 	86800 e	86800 e	86500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE527C1	: 	: 	82100 e	82900 e	84000 	84000 	84300 	84800 	85100 e	89400 e	88700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE528C1	: 	: 	: 	: 	: 	: 	: 	99500 e	98700 e	99700 e	100100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE529C1	: 	: 	: 	: 	: 	: 	: 	79200 	79900 e	84500 e	87500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE530C1	: 	: 	82800 e	: 	: 	: 	: 	84400 	85600 e	85500 e	86100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE531C1	: 	: 	71900 e	71400 e	71200 	71000 	71200 	71200 	71300 e	75800 e	77700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE532C1	: 	: 	90000 e	89400 e	89400 	88800 	88300 	87600 	87500 e	91500 e	92300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE533C1	: 	: 	: 	: 	: 	: 	: 	83700 e	73500 e	76800 e	84700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE534C1	: 	: 	90500 e	90300 e	90300 	90000 	88900 	89200 	88600 e	88500 e	89800 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE535C1	: 	: 	86300 e	86900 e	92400 	: 	: 	89500 e	89500 e	93900 e	94600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE536C1	: 	: 	74200 e	74600 e	74200 	73900 	73800 	73700 	73900 e	76900 e	80700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE537C1	: 	: 	85900 e	86400 e	86600 	86400 	81800 	81700 	81600 e	82900 e	82900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE538C1	: 	: 	90400 e	89900 e	90100 	89500 	89100 	88400 	87600 e	86700 e	85100 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE539C1	: 	: 	: 	: 	93100 	: 	: 	86800 e	87300 e	91600 e	91300 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE540C1	: 	: 	: 	: 	: 	: 	: 	: 	81900 e	83400 e	84600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE541C1	: 	: 	: 	89100 e	89400 	88400 	88400 	89200 	89200 e	87100 e	87200 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE542C1	: 	: 	79400 e	: 	79900 	80000 	80200 	82400 	82500 e	82300 e	82700 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE543C1	: 	: 	76700 e	76900 e	77300 	77400 	77600 	77800 	76300 e	77500 e	77500 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE544C1	: 	: 	: 	81800 e	: 	: 	84900 	: 	88500 e	89300 e	88000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE545C1	: 	: 	80300 e	79300 e	78600 	81000 	81100 	81100 	80600 e	81900 e	81900 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE546C1	: 	: 	: 	: 	272300 	276200 	: 	263900 e	265500 e	272600 e	273600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DE547C1	: 	: 	95300 e	95200 e	95300 	95400 	95300 	95100 	95000 e	93800 e	96600 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,DK	: 	: 	: 	: 	: 	: 	: 	: 	5080404 	5074365 	5068246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EE	: 	: 	1122844 	1123074 	1122159 b	1119669 	1124375 	1125983 	1127342 	1096859 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EE001C1	: 	343626 	341884 	340193 	337580 b	331697 	331044 	325848 	322843 	312695 b	313559 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EE002C1	: 	85977 	85895 b	83667 	84353 b	88741 	89959 	90988 	90911 	88696 b	88058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EE003C1	: 	32550 	32816 	33365 	33689 b	33243 	33662 	33927 	33902 	32409 b	35948 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	9530219 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL001C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	501646 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL001K1	: 	: 	: 	: 	: 	: 	: 	: 	: 	2252560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL002C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	270153 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL003C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	157194 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL004C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	139065 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL005C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	136121 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL006C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	78597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL007C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	71754 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL008C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	52493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,EL009C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	56840 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES	: 	: 	40459614 	40502516 	40526671 	40558357 	40487629 	40489247 	40505541 	40123786 	40416850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES001C1	: 	2541715 	2543982 	2541537 	2541640 	2534470 	2546045 	2561735 	2570902 	2568476 	2580961 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES001K1	: 	4000587 	4001098 	3992357 	3985802 	3970676 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES002C1	: 	1215807 	1227613 	1238710 	1247166 	1251316 	1254497 	1260629 	1269957 	1272358 	1279809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES002K2	: 	2904046 	2919842 	2930636 	2938292 	2939767 	2571154 	2576007 	2584189 	2589403 	2590577 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES003C1	: 	651208 	655688 	657734 	658451 	658812 	660469 	662555 	664053 	664295 	670330 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES003K1	: 	1189321 	1193457 	1195383 	1196110 	1195557 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES004C1	: 	635101 	638316 	640874 	642633 	644453 	646525 	648442 	651279 	650668 	657092 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES004K1	: 	815053 	817702 	819422 	820183 	820262 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES005C1	: 	579958 	580483 	580806 	580325 	580747 	580717 	581228 	581602 	582921 	580221 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES006C1	: 	505195 	504931 	504534 	504924 	504430 	502286 	501581 	501979 	500754 	507943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES007C1	: 	392828 	391083 	389364 	387879 	386357 	384779 	382646 	381715 	380596 	378198 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES008C1	: 	331705 	332397 	333137 	335153 	336442 	336987 	336879 	336785 	336518 	340197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES009C1	: 	276179 	277745 	279128 	280756 	282432 	284152 	286228 	288138 	288425 	292119 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES010C1	: 	317574 	316571 	316012 	314043 	313098 	311285 	308802 	308546 	308084 	308280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES011C1	: 	87646 	87601 	87901 	87653 	87485 	87674 	87847 	87471 	87338 	87072 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES012C1	: 	218420 	217988 	217353 	216512 	215698 	214429 	213693 	213045 	212650 	211376 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES013C1	: 	195319 	196422 	197167 	197820 	198858 	199919 	200709 	201518 	201501 	201978 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES014C1	: 	165364 	165198 	164922 	164238 	164117 	164159 	163754 	164464 	164346 	166167 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES014K1	: 	275989 	275402 	274425 	273100 	272155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES015C1	: 	150811 	151690 	152297 	153098 	154068 	155200 	156219 	157570 	157864 	161274 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES016C1	: 	75340 	75589 	75479 	75345 	75249 	75202 	75050 	75185 	75336 	73912 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES017C1	: 	142854 	142870 	142827 	142331 	142223 	141929 	141275 	143020 	142798 	141900 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES018C1	: 	129763 	130216 	130105 	129972 	129966 	129660 	129491 	129189 	129007 	128826 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES019C1	: 	304771 	306718 	307821 	309238 	310597 	312004 	313757 	315284 	316433 	319274 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES019K2	: 	713402 	717645 	720723 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES020C1	: 	311458 	312041 	312837 	313643 	314446 	314552 	314914 	315271 	314975 	315555 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES021C1	: 	267974 	269034 	269731 	270164 	270597 	271259 	271587 	272246 	272090 	273402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES022C1	: 	262494 	262734 	263168 	263552 	264147 	264533 	264933 	265877 	265557 	266768 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES023C1	: 	246589 	247705 	248908 	250062 	251152 	252114 	252877 	254185 	254195 	255702 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES024C1	: 	183255 	184540 	185148 	185703 	185641 	187044 	187716 	189779 	190182 	192312 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES025C1	: 	175206 	175123 	175708 	176397 	177063 	178348 	179240 	179759 	178459 	196130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES025K1	: 	310793 	310520 	310485 	310971 	311844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES026C1	: 	215216 	216295 	217090 	217720 	218024 	219043 	219864 	220537 	220415 	222098 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES027C1	: 	91034 	91461 	91882 	92057 	92484 	92553 	92652 	92689 	92910 	92726 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE2008V,ES028C1	: 	86225 	86302 	86429 	86620 	86143 	86487 	86848 	86685 	87064 	86210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
